asset,signal_time,entry_time,exit_time,side,signal_module,entry_cluster,entry_price,exit_price,take_profit_price,stop_loss_price,exit_reason,bars_held,gross_return,net_return,cost_return,gross_pnl_currency,net_pnl_currency,cost_currency,gross_r_multiple,net_r_multiple,mfe_r_multiple,mae_r_multiple,realized_r,cost,entry_context_age_bars,entry_macro_context_age_bars,entry_laggard_gap,signal_strength,entry_relay_score,signal_timestamp,entry_timestamp,exit_timestamp,signal,raw_entry_price,raw_exit_price,target_price,position_size,cost_paid,trade_r,max_favorable_r,max_adverse_r,breakeven_activated,profit_lock_activated,effective_stop_price,r_trailing_activated,r_trailing_activation_r,r_trailing_distance_r,initial_risk_distance,effective_trailing_stop,intrabar_policy,stop_mode,effective_risk_per_trade,risk_guard_reason,total_cost,entry_cost,exit_cost,holding_cost,cost_component_reconciliation,return_unit,r_multiple_unit,currency_pnl_available
ETHUSD,2022-11-10 18:00:00,2022-11-10 18:30:00,2022-11-10 20:30:00,short,,,1252.35,1311.5110236039384,1104.4474409901536,1311.5110236039384,stop_loss,5,-0.006,-0.006025402197400451,2.540219740045091e-05,,,,,-1.0042336995667418,0.0016903020588246184,-1.4223891825022117,,,,,,,,2022-11-10 18:00:00,2022-11-10 18:30:00,2022-11-10 20:30:00,-1.0,1252.35,1311.5110236039384,1104.4474409901536,0.12701098700225608,2.5402197400451215e-05,-1.0042336995667418,0.0016903020588246184,-1.4223891825022117,False,False,1311.5110236039384,False,0.75,0.5,29.576969496379164,,adverse_first,volatility_stop,0.006,,2.540219740045091e-05,1.2701098700225455e-05,1.2701098700225455e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-11-11 02:00:00,2022-11-11 02:30:00,2022-11-11 03:30:00,short,,,1251.05,1232.1121337493555,1112.0508842535316,1306.6496462985872,r_trailing_stop,3,0.0020436676322301258,0.002016666381324,2.700125090612576e-05,,,,,0.336111063554,0.5908310967229092,-0.13399365816090358,,,,,,,,2022-11-11 02:00:00,2022-11-11 02:30:00,2022-11-11 03:30:00,-1.0,1251.05,1232.1121337493555,1112.0508842535316,0.13500625453062856,2.7001250906125715e-05,0.336111063554,0.5908310967229092,-0.13399365816090358,False,False,1232.1121337493555,True,0.75,0.5,27.824267498711425,1232.1121337493555,adverse_first,volatility_stop,0.006,,2.700125090612576e-05,1.350062545306288e-05,1.350062545306288e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-11-11 05:30:00,2022-11-11 06:00:00,2022-11-11 14:30:00,short,,,1262.75,1214.8719007854118,1127.6059084977023,1316.807636600919,r_trailing_stop,18,0.005314116808477812,0.005286085616304416,2.803119217339653e-05,,,,,0.8810142693840692,1.1552484334644046,-0.8185707474907935,,,,,,,,2022-11-11 05:30:00,2022-11-11 06:00:00,2022-11-11 14:30:00,-1.0,1262.75,1214.8719007854118,1127.6059084977023,0.14015596086698298,2.8031192173396597e-05,0.8810142693840692,1.1552484334644046,-0.8185707474907935,False,False,1214.8719007854118,True,0.75,0.5,27.043801570823856,1214.8719007854118,adverse_first,volatility_stop,0.006,,2.803119217339653e-05,1.4015596086698265e-05,1.4015596086698265e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-11-11 16:00:00,2022-11-11 16:30:00,2022-11-11 18:30:00,long,,,1233.25,1269.5805686983979,1370.4387508779764,1178.3744996488094,r_trailing_stop,5,0.003972326644774888,0.003945358325752209,2.6968319022678544e-05,,,,,0.6575597209587014,0.9120645767180564,-0.030068062968728684,,,,,,,,2022-11-11 16:00:00,2022-11-11 16:30:00,2022-11-11 18:30:00,1.0,1233.25,1269.5805686983979,1370.4387508779764,0.1348415951133913,2.6968319022678263e-05,0.6575597209587014,0.9120645767180564,-0.030068062968728684,False,False,1269.5805686983979,True,0.75,0.5,27.438862603204402,1269.5805686983979,adverse_first,volatility_stop,0.006,,2.6968319022678544e-05,1.3484159511339272e-05,1.3484159511339272e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-11-11 20:30:00,2022-11-11 21:00:00,2022-11-11 23:00:00,long,,,1242.35,1269.2998089674286,1373.373006335832,1189.940797465667,r_trailing_stop,5,0.0030853141430389848,0.0030568683753510796,2.8445767687905205e-05,,,,,0.5094780625585132,0.7699029569008818,-0.003816123702107455,,,,,,,,2022-11-11 20:30:00,2022-11-11 21:00:00,2022-11-11 23:00:00,1.0,1242.35,1269.2998089674286,1373.373006335832,0.1422288384395255,2.84457676879051e-05,0.5094780625585132,0.7699029569008818,-0.003816123702107455,False,False,1269.2998089674286,True,0.75,0.5,26.200382065143078,1269.2998089674286,adverse_first,volatility_stop,0.006,,2.8445767687905205e-05,1.4222883843952603e-05,1.4222883843952603e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-11-17 15:30:00,2022-11-17 16:00:00,2022-11-17 16:30:00,long,,,1192.75,1204.673027885029,1243.0218266076408,1172.6412693569437,r_trailing_stop,2,0.0035575675352176243,0.0034863894969114502,7.117803830617407e-05,,,,,0.5810649161519084,1.0294036141534315,-0.17902671550493968,,,,,,,,2022-11-17 15:30:00,2022-11-17 16:00:00,2022-11-17 16:30:00,1.0,1192.75,1204.673027885029,1243.0218266076408,0.35589019153087037,7.117803830617407e-05,0.5810649161519084,1.0294036141534315,-0.17902671550493968,False,False,1204.673027885029,True,0.75,0.5,10.053944229942436,1204.673027885029,adverse_first,volatility_stop,0.006,,7.117803830617407e-05,3.5589019153087036e-05,3.5589019153087036e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-11-17 17:00:00,2022-11-17 17:30:00,2022-11-18 01:00:00,long,,,1207.15,1211.1133788981783,1258.5140811638908,1186.6043675344438,r_trailing_stop,16,0.0011574369116617118,0.0010869314160324838,7.050549562922798e-05,,,,,0.18115523600541397,0.4964558777686494,-0.5353935936720824,,,,,,,,2022-11-17 17:00:00,2022-11-17 17:30:00,2022-11-18 01:00:00,1.0,1207.15,1211.1133788981783,1258.5140811638908,0.3525274781461395,7.05054956292279e-05,0.18115523600541397,0.4964558777686494,-0.5353935936720824,False,False,1211.1133788981783,True,0.75,0.5,10.27324220364324,1211.1133788981783,adverse_first,volatility_stop,0.006,,7.050549562922798e-05,3.525274781461399e-05,3.525274781461399e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-11-21 07:30:00,2022-11-21 08:00:00,2022-11-21 09:00:00,long,,,1122.1,1106.373570636194,1161.4160734095144,1106.373570636194,stop_loss,3,-0.006000000000000047,-0.006085621470001305,8.562147000125767e-05,,,,,-1.0142702450002175,0.23209337069230118,-1.0650860161906706,,,,,,,,2022-11-21 07:30:00,2022-11-21 08:00:00,2022-11-21 09:00:00,1.0,1122.1,1106.373570636194,1161.4160734095144,0.4281073500062896,8.562147000125792e-05,-1.0142702450002175,0.23209337069230118,-1.0650860161906706,False,False,1106.373570636194,False,0.75,0.5,7.860761945184838,,adverse_first,volatility_stop,0.006,,8.562147000125767e-05,4.281073500062883e-05,4.281073500062883e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-11-21 09:00:00,2022-11-21 09:30:00,2022-11-21 10:00:00,long,,,1106.65,1119.75,1147.0257769438672,1090.4996892224533,r_trailing_stop,2,0.0048667794126459355,0.004784553131164947,8.222628148098817e-05,,,,,0.7974255218608245,1.0835704799148282,-0.027863240912098398,,,,,,,,2022-11-21 09:00:00,2022-11-21 09:30:00,2022-11-21 10:00:00,1.0,1106.65,1119.75,1147.0257769438672,0.41113140740493986,8.222628148098798e-05,0.7974255218608245,1.0835704799148282,-0.027863240912098398,False,False,1120.1127871480987,True,0.75,0.5,8.074425703802499,1120.1127871480987,adverse_first,volatility_stop,0.006,,8.222628148098817e-05,4.1113140740494086e-05,4.1113140740494086e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-11-21 10:00:00,2022-11-21 10:30:00,2022-11-21 11:30:00,long,,,1115.1,1124.0500000000002,1156.5014053400605,1098.5394378639758,r_trailing_stop,3,0.003242643550316903,0.0031618419453345948,8.080160498230831e-05,,,,,0.5269736575557658,0.8725549218264156,-0.04830753892464294,,,,,,,,2022-11-21 10:00:00,2022-11-21 10:30:00,2022-11-21 11:30:00,1.0,1115.1,1124.0500000000002,1156.5014053400605,0.40400802491154086,8.080160498230817e-05,0.5269736575557658,0.8725549218264156,-0.04830753892464294,False,False,1125.4102308203776,True,0.75,0.5,8.27953835924467,1125.4102308203776,adverse_first,volatility_stop,0.006,,8.080160498230831e-05,4.0400802491154155e-05,4.0400802491154155e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-11-22 22:30:00,2022-11-22 23:00:00,2022-11-23 02:00:00,short,,,1136.75,1132.0983936243247,1085.7481146890204,1157.1507541243918,r_trailing_stop,7,0.001368068949014096,0.0013012037737523132,6.686517526178289e-05,,,,,0.21686729562538554,0.4779235091286441,-1.210739556459223,,,,,,,,2022-11-22 22:30:00,2022-11-22 23:00:00,2022-11-23 02:00:00,-1.0,1136.75,1132.0983936243247,1085.7481146890204,0.3343258763089146,6.686517526178291e-05,0.21686729562538554,0.4779235091286441,-1.210739556459223,False,False,1132.0983936243247,True,0.75,0.5,10.19678724864924,1132.0983936243247,adverse_first,volatility_stop,0.006,,6.686517526178289e-05,3.3432587630891444e-05,3.3432587630891444e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-11-23 15:00:00,2022-11-23 15:30:00,2022-11-23 18:00:00,short,,,1162.55,1153.9498567680196,1116.5593450392596,1180.9462619842961,r_trailing_stop,6,0.002804964369170796,0.002729130485026784,7.583388414401189e-05,,,,,0.45485508083779735,0.7175370741767058,-0.08969213427208049,,,,,,,,2022-11-23 15:00:00,2022-11-23 15:30:00,2022-11-23 18:00:00,-1.0,1162.55,1153.9498567680196,1116.5593450392596,0.3791694207200584,7.583388414401168e-05,0.45485508083779735,0.7175370741767058,-0.08969213427208049,False,False,1153.9498567680196,True,0.75,0.5,9.19971353603946,1153.9498567680196,adverse_first,volatility_stop,0.006,,7.583388414401189e-05,3.791694207200594e-05,3.791694207200594e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-11-28 21:00:00,2022-11-28 21:30:00,2022-11-29 00:00:00,long,,,1171.25,1159.1876322694588,1201.405919326353,1159.1876322694588,stop_loss,6,-0.006,-0.006116519412390435,0.00011651941239043499,,,,,-1.0194199020650725,0.16580492691630733,-1.0528612859185553,,,,,,,,2022-11-28 21:00:00,2022-11-28 21:30:00,2022-11-29 00:00:00,1.0,1171.25,1159.1876322694588,1201.405919326353,0.5825970619521749,0.00011651941239043498,-1.0194199020650725,0.16580492691630733,-1.0528612859185553,False,False,1159.1876322694588,False,0.75,0.5,6.030926404547851,,adverse_first,volatility_stop,0.006,,0.00011651941239043499,5.8259706195217496e-05,5.8259706195217496e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-11-29 04:00:00,2022-11-29 04:30:00,2022-11-29 05:00:00,long,,,1193.05,1197.65,1223.6961739807855,1180.7915304076857,r_trailing_stop,2,0.0022515045448499305,0.002134715088448487,0.0001167894564014435,,,,,0.35578584807474783,1.7212589092874502,-0.032630500649987716,,,,,,,,2022-11-29 04:00:00,2022-11-29 04:30:00,2022-11-29 05:00:00,1.0,1193.05,1197.65,1223.6961739807855,0.5839472820072168,0.00011678945640144337,0.35578584807474783,1.7212589092874502,-0.032630500649987716,False,False,1199.385639603011,True,0.75,0.5,6.1287207939781,1199.385639603011,adverse_first,volatility_stop,0.006,,0.0001167894564014435,5.839472820072175e-05,5.839472820072175e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-11-29 09:30:00,2022-11-29 10:00:00,2022-11-29 14:00:00,short,,,1217.7,1209.5408847277693,1185.7898420498707,1230.4640631800519,r_trailing_stop,9,0.0038353532838895053,0.0037208724967461378,0.00011448078714336755,,,,,0.6201454161243563,0.9205532622529907,-0.3408005694298413,,,,,,,,2022-11-29 09:30:00,2022-11-29 10:00:00,2022-11-29 14:00:00,-1.0,1217.7,1209.5408847277693,1185.7898420498707,0.5724039357168382,0.00011448078714336765,0.6201454161243563,0.9205532622529907,-0.3408005694298413,False,False,1209.5408847277693,True,0.75,0.5,6.381769455538798,1209.5408847277693,adverse_first,volatility_stop,0.006,,0.00011448078714336755,5.7240393571683775e-05,5.7240393571683775e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-12-01 05:30:00,2022-12-01 06:00:00,2022-12-01 13:00:00,long,,,1282.5,1286.7171299755726,1318.8301154749934,1267.9679538100027,r_trailing_stop,15,0.0017411711690575472,0.00163526729427773,0.00010590387477981723,,,,,0.27254454904628833,0.5917955315831184,-0.3475078412203201,,,,,,,,2022-12-01 05:30:00,2022-12-01 06:00:00,2022-12-01 13:00:00,1.0,1282.5,1286.7171299755726,1318.8301154749934,0.5295193738990865,0.00010590387477981731,0.27254454904628833,0.5917955315831184,-0.3475078412203201,False,False,1286.7171299755726,True,0.75,0.5,7.265740048854679,1286.7171299755726,adverse_first,volatility_stop,0.006,,0.00010590387477981723,5.295193738990862e-05,5.295193738990862e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-12-01 21:00:00,2022-12-01 21:30:00,2022-12-02 02:00:00,short,,,1274.3000000000002,1272.65,1240.2673000366894,1287.9130799853244,r_trailing_stop,10,0.0007272417418154991,0.000614911541622117,0.00011233020019338206,,,,,0.10248525693701951,0.6170535991161307,-0.7529523084452537,,,,,,,,2022-12-01 21:00:00,2022-12-01 21:30:00,2022-12-02 02:00:00,-1.0,1274.3000000000002,1272.65,1240.2673000366894,0.5616510009669101,0.00011233020019338203,0.10248525693701951,0.6170535991161307,-0.7529523084452537,False,False,1270.5534034357615,True,0.75,0.5,6.80680687152275,1270.5534034357615,adverse_first,volatility_stop,0.006,,0.00011233020019338206,5.616510009669103e-05,5.616510009669103e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-12-05 13:30:00,2022-12-05 14:00:00,2022-12-05 15:00:00,short,,,1286.1,1285.15,1260.0520215997471,1296.519191360101,r_trailing_stop,3,0.0005470674069607668,0.0003989445875728883,0.0001481228193878785,,,,,0.06649076459548138,2.3130393873259125,-0.17275812851398667,,,,,,,,2022-12-05 13:30:00,2022-12-05 14:00:00,2022-12-05 15:00:00,-1.0,1286.1,1285.15,1260.0520215997471,0.7406140969393925,0.0001481228193878785,0.06649076459548138,2.3130393873259125,-0.17275812851398667,False,False,1284.3048990863097,True,0.75,0.5,5.209798172619653,1284.3048990863097,adverse_first,volatility_stop,0.006,,0.0001481228193878785,7.406140969393925e-05,7.406140969393925e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-12-05 15:00:00,2022-12-05 15:30:00,2022-12-05 16:30:00,short,,,1264.2,1261.6,1236.274371708557,1275.3702513165772,r_trailing_stop,3,0.001396566608743127,0.0012607558774528974,0.00013581073129022964,,,,,0.2101259795754829,0.7117118294556087,-0.45209367783028565,,,,,,,,2022-12-05 15:00:00,2022-12-05 15:30:00,2022-12-05 16:30:00,-1.0,1264.2,1261.6,1236.274371708557,0.6790536564511485,0.0001358107312902297,0.2101259795754829,0.7117118294556087,-0.45209367783028565,False,False,1259.0426731846603,True,0.75,0.5,5.585346369320483,1259.0426731846603,adverse_first,volatility_stop,0.006,,0.00013581073129022964,6.790536564511482e-05,6.790536564511482e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-12-05 17:00:00,2022-12-05 17:30:00,2022-12-05 19:30:00,short,,,1263.0,1253.65,1233.8822851628065,1274.6470859348774,r_trailing_stop,5,0.004816655454735398,0.004686528484910139,0.00013012696982525954,,,,,0.7810880808183565,1.3436837409378,-0.5881299441165337,,,,,,,,2022-12-05 17:00:00,2022-12-05 17:30:00,2022-12-05 19:30:00,-1.0,1263.0,1253.65,1233.8822851628065,0.6506348491262995,0.00013012696982525992,0.7810880808183565,1.3436837409378,-0.5881299441165337,False,False,1252.4116563450182,True,0.75,0.5,5.823312690036385,1252.4116563450182,adverse_first,volatility_stop,0.006,,0.00013012696982525954,6.506348491262977e-05,6.506348491262977e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-12-06 06:00:00,2022-12-06 06:30:00,2022-12-06 11:00:00,short,,,1259.4499999999998,1252.65,1233.0241860270498,1270.0203255891797,r_trailing_stop,10,0.0038598621826523983,0.003716882670124701,0.00014297951252769748,,,,,0.6194804450207835,1.4569087650208012,-0.520324558936005,,,,,,,,2022-12-06 06:00:00,2022-12-06 06:30:00,2022-12-06 11:00:00,-1.0,1259.4499999999998,1252.65,1233.0241860270498,0.7148975626384865,0.0001429795125276973,0.6194804450207835,1.4569087650208012,-0.520324558936005,False,False,1251.3924763940022,True,0.75,0.5,5.284952788004376,1251.3924763940022,adverse_first,volatility_stop,0.006,,0.00014297951252769748,7.148975626384874e-05,7.148975626384874e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-12-07 06:30:00,2022-12-07 07:00:00,2022-12-07 07:30:00,short,,,1250.2,1231.2,1223.4102688127198,1260.9158924749122,r_trailing_stop,2,0.01063840461883086,0.010498403214047046,0.00014000140478381481,,,,,1.749733869007841,2.762252427345562,-0.0886533718235945,,,,,,,,2022-12-07 06:30:00,2022-12-07 07:00:00,2022-12-07 07:30:00,-1.0,1250.2,1231.2,1223.4102688127198,0.7000070239190718,0.00014000140478381435,1.749733869007841,2.762252427345562,-0.0886533718235945,False,False,1229.279080357202,True,0.75,0.5,5.3581607144042325,1229.279080357202,adverse_first,volatility_stop,0.006,,0.00014000140478381481,7.000070239190741e-05,7.000070239190741e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-12-08 01:00:00,2022-12-08 01:30:00,2022-12-08 02:30:00,short,,,1226.2,1236.9737396040932,1199.2656509897672,1236.9737396040932,stop_loss,3,-0.006,-0.006136576532761287,0.0001365765327612867,,,,,-1.0227627554602146,0.36199129952223535,-1.1463057818204647,,,,,,,,2022-12-08 01:00:00,2022-12-08 01:30:00,2022-12-08 02:30:00,-1.0,1226.2,1236.9737396040932,1199.2656509897672,0.6828826638064345,0.0001365765327612869,-1.0227627554602146,0.36199129952223535,-1.1463057818204647,False,False,1236.9737396040932,False,0.75,0.5,5.387528735374166,,adverse_first,volatility_stop,0.006,,0.0001365765327612867,6.828826638064335e-05,6.828826638064335e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-12-08 02:30:00,2022-12-08 03:00:00,2022-12-08 04:30:00,short,,,1233.0,1229.3070771208259,1205.9303252790123,1243.827869888395,r_trailing_stop,4,0.002046343140749453,0.0019096957654807694,0.00013664737526868347,,,,,0.3182826275801282,0.5910673166528705,-0.2816805180923754,,,,,,,,2022-12-08 02:30:00,2022-12-08 03:00:00,2022-12-08 04:30:00,-1.0,1233.0,1229.3070771208259,1205.9303252790123,0.6832368763434178,0.00013664737526868355,0.3182826275801282,0.5910673166528705,-0.2816805180923754,False,False,1229.3070771208259,True,0.75,0.5,5.414154241651772,1229.3070771208259,adverse_first,volatility_stop,0.006,,0.00013664737526868347,6.832368763434174e-05,6.832368763434174e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-12-08 18:30:00,2022-12-08 19:00:00,2022-12-09 00:00:00,long,,,1287.2,1275.5892057538033,1316.226985615492,1275.5892057538033,stop_loss,11,-0.006,-0.006133034826666227,0.00013303482666622655,,,,,-1.0221724711110378,0.37034503487205195,-1.1842428440676205,,,,,,,,2022-12-08 18:30:00,2022-12-08 19:00:00,2022-12-09 00:00:00,1.0,1287.2,1275.5892057538033,1316.226985615492,0.6651741333311307,0.00013303482666622614,-1.0221724711110378,0.37034503487205195,-1.1842428440676205,False,False,1275.5892057538033,False,0.75,0.5,5.80517140693442,,adverse_first,volatility_stop,0.006,,0.00013303482666622655,6.651741333311327e-05,6.651741333311327e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-12-09 00:00:00,2022-12-09 00:30:00,2022-12-09 01:30:00,long,,,1273.75,1284.2894143935305,1302.3581030848436,1262.3067587660626,r_trailing_stop,3,0.005526099211615082,0.005392526916078141,0.0001335722955369406,,,,,0.8987544860130235,1.3719889041085886,0.0,,,,,,,,2022-12-09 00:00:00,2022-12-09 00:30:00,2022-12-09 01:30:00,1.0,1273.75,1284.2894143935305,1302.3581030848436,0.6678614776847044,0.00013357229553694088,0.8987544860130235,1.3719889041085886,0.0,False,False,1284.2894143935305,True,0.75,0.5,5.721171212939108,1284.2894143935305,adverse_first,volatility_stop,0.006,,0.0001335722955369406,6.67861477684703e-05,6.67861477684703e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-12-09 01:30:00,2022-12-09 02:00:00,2022-12-09 10:00:00,long,,,1281.6,1284.521167856441,1310.8871791049837,1269.8851283580063,r_trailing_stop,17,0.0014961330925572674,0.0013648538052548679,0.00013127928730239952,,,,,0.22747563420914463,0.904832790655832,-0.337178256895321,,,,,,,,2022-12-09 01:30:00,2022-12-09 02:00:00,2022-12-09 10:00:00,1.0,1281.6,1284.521167856441,1310.8871791049837,0.6563964365119974,0.0001312792873023995,0.22747563420914463,0.904832790655832,-0.337178256895321,False,False,1284.521167856441,True,0.75,0.5,5.857664287118214,1284.521167856441,adverse_first,volatility_stop,0.006,,0.00013127928730239952,6.563964365119976e-05,6.563964365119976e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-12-09 14:00:00,2022-12-09 14:30:00,2022-12-09 15:00:00,long,,,1269.95,1272.200413159757,1298.4447459684918,1258.5521016126033,r_trailing_stop,2,0.0011846463707267975,0.0010509427748353738,0.00013370359589142365,,,,,0.17515712913922896,0.5351863819688917,-0.35971543706107567,,,,,,,,2022-12-09 14:00:00,2022-12-09 14:30:00,2022-12-09 15:00:00,1.0,1269.95,1272.200413159757,1298.4447459684918,0.6685179794571188,0.00013370359589142376,0.17515712913922896,0.5351863819688917,-0.35971543706107567,False,False,1272.200413159757,True,0.75,0.5,5.699173680486062,1272.200413159757,adverse_first,volatility_stop,0.006,,0.00013370359589142365,6.685179794571183e-05,6.685179794571183e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2022-12-14 11:00:00,2022-12-14 11:30:00,2022-12-14 14:30:00,short,,,1326.8,1337.337918165326,1300.4552045866847,1337.337918165326,stop_loss,7,-0.006,-0.006151088666188245,0.00015108866618824494,,,,,-1.0251814443647076,0.3178996028857694,-1.4946026105823893,,,,,,,,2022-12-14 11:00:00,2022-12-14 11:30:00,2022-12-14 14:30:00,-1.0,1326.8,1337.337918165326,1300.4552045866847,0.7554433309412245,0.0001510886661882449,-1.0251814443647076,0.3178996028857694,-1.4946026105823893,False,False,1337.337918165326,False,0.75,0.5,5.269157420810056,,adverse_first,volatility_stop,0.006,,0.00015108866618824494,7.554433309412247e-05,7.554433309412247e-05,0.0,0.0,fractional_return,R,False
