trade_id,asset,side,signal_timestamp,entry_timestamp,exit_timestamp,entry_price,exit_price,raw_entry_price,raw_exit_price,bars_held,position_size,gross_return,net_return,entry_cost,exit_cost,holding_cost,total_cost,entry_turnover,exit_turnover,holding_turnover,total_turnover,trade_r,gross_trade_r,total_cost_r,max_favorable_r,max_adverse_r,time_to_mfe,time_to_mae,exit_reason,risk_distance,risk_distance_source,cost_return,gross_r_multiple,net_r_multiple,mfe_r_multiple,mae_r_multiple,cost_component_reconciliation,gross_pnl_currency,net_pnl_currency,cost_currency,return_unit,r_multiple_unit,currency_pnl_available,was_ever_positive,was_ever_0_5r,lost_but_reached_0_5r,was_ever_1r,lost_but_reached_1r,was_ever_1_5r,lost_but_reached_1_5r,was_ever_2r,lost_but_reached_2r,lost_but_was_positive,giveback_r,capture_ratio,positive_mfe_capture_ratio,abs_mae_r,pred_prob,pred_is_oos
117,ETHUSD,short,2023-01-15 22:30:00,2023-01-15 22:30:00,2023-01-16 10:30:00,1557.85,1547.25,1557.85,1547.25,24,1.0,0.006272106887361462,0.006070946925448739,0.0001,0.00010115996191272245,0.0,0.00020115996191272245,1.0,1.0,0.0,2.0,1.118405634483376,1.1522749073982899,0.03386927291491399,3.60901197411541,-2.896993045487245,19,7,position_exit,9.199193640286365,atr_48,0.00020115996191272245,1.1522749073982899,1.118405634483376,3.60901197411541,-2.896993045487245,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,2.490606339632034,0.309892469879517,0.309892469879517,2.896993045487245,0.3871098756790161,True
118,ETHUSD,short,2023-01-19 16:00:00,2023-01-19 16:00:00,2023-01-20 04:00:00,1536.85,1556.5500000000002,1536.85,1556.5500000000002,24,1.0,-0.012861794740534727,-0.01305935241207501,0.0001,9.755767154028269e-05,0.0,0.0001975576715402827,1.0,1.0,0.0,2.0,-2.178330933278779,-2.144865586311042,0.03346534696773685,1.409949712828793,-2.961438779069042,3,8,position_exit,9.184724733209196,atr_48,0.0001975576715402827,-2.144865586311042,-2.178330933278779,1.409949712828793,-2.961438779069042,0.0,,,,fractional_return,R,False,True,True,True,True,True,False,False,False,False,True,3.588280646107572,-1.544970656370699,-1.544970656370699,2.961438779069042,0.39918938279151917,True
119,ETHUSD,long,2023-01-20 22:00:00,2023-01-20 22:00:00,2023-01-21 10:00:00,1652.0,1635.05,1652.0,1635.05,24,1.0,-0.010260290556900808,-0.010459862820520804,0.0001,9.957226361999591e-05,0.0,0.00019957226361999592,1.0,1.0,0.0,2.0,-1.8406421140523266,-1.8054491697638329,0.03519294428849373,2.9025657743990743,-3.3286304752282962,24,24,position_exit,9.388245475898522,atr_48,0.00019957226361999592,-1.8054491697638329,-1.8406421140523266,2.9025657743990743,-3.3286304752282962,0.0,,,,fractional_return,R,False,True,True,True,True,True,True,True,True,True,True,4.743207888451401,-0.6341431192660568,-0.6341431192660568,3.3286304752282962,0.6221296191215515,True
120,ETHUSD,long,2023-01-21 22:30:00,2023-01-21 22:30:00,2023-01-22 10:30:00,1628.0500000000002,1625.65,1628.0500000000002,1625.65,24,1.0,-0.0014741561991337138,-0.0016737653987900503,0.0001,9.96091996563365e-05,0.0,0.0001996091996563365,1.0,1.0,0.0,2.0,-0.26965322986383583,-0.23743960129042999,0.03221362857340583,1.5730373585490256,-2.2606228706192524,1,8,position_exit,10.107833684678711,atr_48,0.0001996091996563365,-0.23743960129042999,-0.26965322986383583,1.5730373585490256,-2.2606228706192524,0.0,,,,fractional_return,R,False,True,True,True,True,True,True,True,False,False,True,1.8426905884128615,-0.17142201257862355,-0.17142201257862355,2.2606228706192524,0.6817556619644165,True
121,ETHUSD,short,2023-01-23 15:00:00,2023-01-23 15:00:00,2023-01-24 03:00:00,1621.65,1635.6,1621.65,1635.6,24,1.0,-0.008751619045433534,-0.008949831554807441,0.0001,9.821250937390733e-05,0.0,0.00019821250937390733,1.0,1.0,0.0,2.0,-1.5412369271683573,-1.5062181646352983,0.035018762533058974,1.1715030169385707,-2.1432566715420016,9,22,position_exit,9.2616065371762,atr_48,0.00019821250937390733,-1.5062181646352983,-1.5412369271683573,1.1715030169385707,-2.1432566715420016,0.0,,,,fractional_return,R,False,True,True,True,True,True,False,False,False,False,True,2.7127399441069278,-1.3156064516128976,-1.3156064516128976,2.1432566715420016,0.3464658856391907,True
122,ETHUSD,short,2023-01-25 14:30:00,2023-01-25 14:30:00,2023-01-26 02:30:00,1536.5500000000002,1614.5,1536.5500000000002,1614.5,24,1.0,-0.04939116684485623,-0.04958105351804665,0.0001,8.988667319042029e-05,0.0,0.0001898866731904203,1.0,1.0,0.0,2.0,-9.029098440999915,-8.993641916339104,0.03545652466081048,1.1999214359195345,-11.918450416392933,1,15,position_exit,8.667234111065172,atr_48,0.0001898866731904203,-8.993641916339104,-9.029098440999915,1.1999214359195345,-11.918450416392933,0.0,,,,fractional_return,R,False,True,True,True,True,True,False,False,False,False,True,10.22901987691945,-7.524741346153764,-7.524741346153764,11.918450416392933,0.4103749990463257,True
123,ETHUSD,short,2023-01-26 14:30:00,2023-01-26 14:30:00,2023-01-27 02:30:00,1605.5,1571.45,1605.5,1571.45,24,1.0,0.021139672130360276,0.020935235811656794,0.0001,0.00010443631870348255,0.0,0.00020443631870348256,1.0,1.0,0.0,2.0,3.3489797427082357,3.3808621164406616,0.03188237373242578,5.083704562753641,-1.0822730416799873,22,1,position_exit,10.071395646222763,atr_48,0.00020443631870348256,3.3808621164406616,3.3489797427082357,5.083704562753641,-1.0822730416799873,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.7347248200454053,0.6587675781250015,0.6587675781250015,1.0822730416799873,0.39823997020721436,True
124,ETHUSD,long,2023-01-31 01:30:00,2023-01-31 01:30:00,2023-01-31 14:00:00,1570.35,1582.5500000000002,1570.35,1582.5500000000002,25,1.0,0.007768968701245216,0.0075671193514190715,0.0001,0.00010184934982614422,0.0,0.00020184934982614422,1.0,1.0,0.0,2.0,1.2556652306304399,1.2888445257284333,0.033179295097993444,2.0072168843311218,-0.9085297476446034,25,9,position_exit,9.46584305279571,atr_48,0.00020184934982614422,1.2888445257284333,1.2556652306304399,2.0072168843311218,-0.9085297476446034,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,0.7515516537006819,0.6255752631579091,0.6255752631579091,0.9085297476446034,0.5740082859992981,True
125,ETHUSD,long,2023-02-01 06:00:00,2023-02-01 06:00:00,2023-02-01 18:00:00,1579.15,1582.45,1579.15,1582.45,24,1.0,0.0020897318177501845,0.0018900203998983844,0.0001,9.971141785180002e-05,0.0,0.00019971141785180002,1.0,1.0,0.0,2.0,0.37716477089799527,0.4170820509432728,0.039917280045277476,1.2322878777869593,-1.5735368285587672,17,6,position_exit,7.912112239154561,atr_48,0.00019971141785180002,0.4170820509432728,0.37716477089799527,1.2322878777869593,-1.5735368285587672,0.0,,,,fractional_return,R,False,True,True,False,True,False,False,False,False,False,False,0.855123106888964,0.30606871794871326,0.30606871794871326,1.5735368285587672,0.605093240737915,True
126,ETHUSD,short,2023-02-03 13:00:00,2023-02-03 13:00:00,2023-02-04 01:00:00,1648.4,1660.3,1648.4,1660.3,24,1.0,-0.007653680212976521,-0.007852017340870043,0.0001,9.833712789352198e-05,0.0,0.00019833712789352198,1.0,1.0,0.0,2.0,-1.3199120429051996,-1.2843306865406021,0.03558135636459753,2.2340878328899856,-2.9032349132724966,2,7,position_exit,9.265526491508979,atr_48,0.00019833712789352198,-1.2843306865406021,-1.3199120429051996,2.2340878328899856,-2.9032349132724966,0.0,,,,fractional_return,R,False,True,True,True,True,True,True,True,True,True,True,3.553999875795185,-0.5908057971014413,-0.5908057971014413,2.9032349132724966,0.35241085290908813,True
127,ETHUSD,short,2023-02-08 15:30:00,2023-02-08 15:30:00,2023-02-09 03:30:00,1653.15,1619.35,1653.15,1619.35,24,1.0,0.02047369532798693,0.02026947812607549,0.0001,0.00010421720191143855,0.0,0.00020421720191143855,1.0,1.0,0.0,2.0,4.367807755432698,4.4109555134627625,0.04314775803006466,5.61809570575656,-0.8613108399069135,23,5,position_exit,7.6627388095025095,atr_48,0.00020421720191143855,4.4109555134627625,4.367807755432698,5.61809570575656,-0.8613108399069135,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.2502879503238624,0.777453426248549,0.777453426248549,0.8613108399069135,0.3993842899799347,True
128,ETHUSD,short,2023-02-09 16:00:00,2023-02-09 16:00:00,2023-02-10 04:00:00,1625.75,1545.05,1625.75,1545.05,24,1.0,0.051194293085543796,0.05098397273832611,0.0001,0.0001103203472176851,0.0,0.0002103203472176851,1.0,1.0,0.0,2.0,10.420291157089405,10.462445608011897,0.04215445092249153,13.081298164168535,-0.6482308307318396,11,4,position_exit,7.713301748321814,atr_48,0.0002103203472176851,10.462445608011897,10.420291157089405,13.081298164168535,-0.6482308307318396,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,2.66100700707913,0.7965792864221999,0.7965792864221999,0.6482308307318396,0.3733438551425934,True
129,ETHUSD,short,2023-02-10 19:30:00,2023-02-10 19:30:00,2023-02-11 08:00:00,1534.45,1520.3,1534.45,1520.3,25,1.0,0.009128640655901687,0.008926864809831292,0.0001,0.00010177584607039555,0.0,0.00020177584607039556,1.0,1.0,0.0,2.0,1.527972441839322,1.5618462940788884,0.03387385223956657,4.536528811776828,-0.12141561296725259,4,1,position_exit,9.059790360705865,atr_48,0.00020177584607039556,1.5618462940788884,1.527972441839322,4.536528811776828,-0.12141561296725259,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,3.008556369937506,0.3368153284671544,0.3368153284671544,0.12141561296725259,0.33088037371635437,True
130,ETHUSD,long,2023-02-15 12:00:00,2023-02-15 12:00:00,2023-02-16 00:00:00,1586.65,1695.85,1586.65,1695.85,24,1.0,0.06882425235559086,0.06861181845334507,0.0001,0.00011243390224578995,0.0,0.00021243390224578995,1.0,1.0,0.0,2.0,14.590333101822347,14.632855483053458,0.04252238123111138,16.703163332990975,-2.4991094758145493,24,5,position_exit,7.462658271071294,atr_48,0.00021243390224578995,14.632855483053458,14.590333101822347,16.703163332990975,-2.4991094758145493,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,2.112830231168628,0.8735071801042916,0.8735071801042916,2.4991094758145493,0.6461585164070129,True
131,ETHUSD,short,2023-02-16 14:30:00,2023-02-16 14:30:00,2023-02-17 02:30:00,1679.0500000000002,1658.1999999999998,1679.0500000000002,1658.1999999999998,24,1.0,0.011226122532253857,0.011024090871792236,0.0001,0.00010203166046162124,0.0,0.00020203166046162124,1.0,1.0,0.0,2.0,2.3154171674933655,2.353319723675985,0.03790255618261961,5.451575187220553,-7.020455003004474,19,3,position_exit,8.859824608715632,atr_48,0.00020203166046162124,2.353319723675985,2.3154171674933655,5.451575187220553,-7.020455003004474,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,3.1361580197271874,0.42472443064182785,0.42472443064182785,7.020455003004474,0.3354071080684662,True
132,ETHUSD,short,2023-02-18 12:00:00,2023-02-18 12:00:00,2023-02-19 00:00:00,1696.5,1698.05,1696.5,1698.05,24,1.0,-0.001004016513596384,-0.0012041671561735523,0.0001,0.00010015064257716819,0.0,0.0002001506425771682,1.0,1.0,0.0,2.0,-0.21192308652806746,-0.17386375065818177,0.03805933586988568,1.7666800470106085,-1.8676331925540821,16,12,position_exit,8.915026819174477,atr_48,0.0002001506425771682,-0.17386375065818177,-0.21192308652806746,1.7666800470106085,-1.8676331925540821,0.0,,,,fractional_return,R,False,True,True,True,True,True,True,True,False,False,True,1.978603133538676,-0.11995555555555268,-0.11995555555555268,1.8676331925540821,0.3957112431526184,True
133,ETHUSD,long,2023-02-23 02:00:00,2023-02-23 02:00:00,2023-02-23 14:00:00,1650.1,1664.75,1650.1,1664.75,24,1.0,0.008878249803042193,0.008677020519362033,0.0001,0.0001012292836801599,0.0,0.0002012292836801599,1.0,1.0,0.0,2.0,1.5645297739430521,1.6005861173176017,0.0360563433745496,3.086454458308667,-2.2943555265303366,2,20,position_exit,9.15289708032193,atr_48,0.0002012292836801599,1.6005861173176017,1.5645297739430521,3.086454458308667,-2.2943555265303366,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.5219246843656147,0.5069019469026581,0.5069019469026581,2.2943555265303366,0.6147254705429077,True
134,ETHUSD,long,2023-02-24 02:30:00,2023-02-24 02:30:00,2023-02-24 14:30:00,1648.9,1636.9499999999998,1648.9,1636.9499999999998,24,1.0,-0.007247255746255288,-0.007445650830553929,0.0001,9.83950842986415e-05,0.0,0.0001983950842986415,1.0,1.0,0.0,2.0,-1.32364100653408,-1.2880939257936435,0.03554708074043666,0.9485545227601215,-2.031846903866929,12,23,position_exit,9.277273776939383,atr_48,0.0001983950842986415,-1.2880939257936435,-1.32364100653408,0.9485545227601215,-2.031846903866929,0.0,,,,fractional_return,R,False,True,True,True,False,False,False,False,False,False,True,2.2721955292942013,-1.3954295454546195,-1.3954295454546195,2.031846903866929,0.6580382585525513,True
135,ETHUSD,long,2023-03-03 13:00:00,2023-03-03 13:00:00,2023-03-04 01:00:00,1569.95,1571.9,1569.95,1571.9,24,1.0,0.0012420777731778632,0.0010416610382495417,0.0001,0.00010041673492832146,0.0,0.00020041673492832146,1.0,1.0,0.0,2.0,0.2162736856331889,0.2577818515685824,0.0415081659353935,1.4012757059625058,-2.97440597963742,2,16,position_exit,7.564535626284193,atr_48,0.00020041673492832146,0.2577818515685824,0.2162736856331889,1.4012757059625058,-2.97440597963742,0.0,,,,fractional_return,R,False,True,True,False,True,False,False,False,False,False,False,1.185002020329317,0.15434056603774146,0.15434056603774146,2.97440597963742,0.6427801847457886,True
136,ETHUSD,long,2023-03-06 01:30:00,2023-03-06 01:30:00,2023-03-06 13:30:00,1562.15,1570.45,1562.15,1570.45,24,1.0,0.00531319015459486,0.005112355196683849,0.0001,0.00010083495791101135,0.0,0.00020083495791101136,1.0,1.0,0.0,2.0,1.538169186787194,1.5983339426551146,0.06016475586792052,1.7716472617381742,-1.3094784108500157,24,7,position_exit,5.192907300843646,atr_48,0.00020083495791101136,1.5983339426551146,1.538169186787194,1.7716472617381742,-1.3094784108500157,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,False,False,False,0.23347807495098016,0.8682141304347947,0.8682141304347947,1.3094784108500157,0.6135760545730591,True
137,ETHUSD,short,2023-03-08 15:00:00,2023-03-08 15:00:00,2023-03-09 03:00:00,1557.95,1541.25,1557.95,1541.25,24,1.0,0.010646999421940695,0.010444988082350948,0.0001,0.00010201133958974715,0.0,0.00020201133958974715,1.0,1.0,0.0,2.0,3.033948723056206,3.0916326644890284,0.057683941432822385,5.766727993942111,-1.3884577834531526,16,1,position_exit,5.401676658362047,atr_48,0.00020201133958974715,3.0916326644890284,3.033948723056206,5.766727993942111,-1.3884577834531526,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,2.732779270885905,0.526112680577849,0.526112680577849,1.3884577834531526,0.40133458375930786,True
138,ETHUSD,short,2023-03-09 15:00:00,2023-03-09 15:00:00,2023-03-10 03:00:00,1537.85,1427.6,1537.85,1427.6,24,1.0,0.07450802855580752,0.0742929564637036,0.0001,0.00011507209210391842,0.0,0.00021507209210391842,1.0,1.0,0.0,2.0,19.951965386652194,20.00778210813063,0.05581672147843754,23.047513176712837,-0.2631408984742887,11,1,position_exit,5.510355890731003,atr_48,0.00021507209210391842,20.00778210813063,19.951965386652194,23.047513176712837,-0.2631408984742887,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,3.0955477900606425,0.8656884251968504,0.8656884251968504,0.2631408984742887,0.40762996673583984,True
139,ETHUSD,long,2023-03-13 13:00:00,2023-03-13 13:00:00,2023-03-14 01:00:00,1596.85,1680.0,1596.85,1680.0,24,1.0,0.05207126530356643,0.051861296759558195,0.0001,0.00010996854400823217,0.0,0.00020996854400823217,1.0,1.0,0.0,2.0,5.402813136078974,5.423644758768184,0.020831622689209777,6.72818949930172,-0.867522252454784,5,1,position_exit,15.331018844030096,atr_48,0.00020996854400823217,5.423644758768184,5.402813136078974,6.72818949930172,-0.867522252454784,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.3253763632227464,0.8030114396509939,0.8030114396509939,0.867522252454784,0.6308534145355225,True
140,ETHUSD,short,2023-03-14 14:00:00,2023-03-14 14:00:00,2023-03-15 02:00:00,1747.4,1711.75,1747.4,1711.75,24,1.0,0.019397061163205942,0.01919335813275258,0.0001,0.00010370303045336157,0.0,0.00020370303045336158,1.0,1.0,0.0,2.0,2.2489176148060603,2.2711822083027684,0.02226459349670826,5.029728901697159,-2.252069875554066,14,1,position_exit,15.696671041924452,atr_48,0.00020370303045336158,2.2711822083027684,2.2489176148060603,5.029728901697159,-2.252069875554066,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,2.780811286891099,0.44712501583280523,0.44712501583280523,2.252069875554066,0.3822140395641327,True
141,ETHUSD,long,2023-03-15 14:00:00,2023-03-15 14:00:00,2023-03-16 02:00:00,1665.75,1657.85,1665.75,1657.85,24,1.0,-0.0047426084346389175,-0.004941226769923257,0.0001,9.861833528433958e-05,0.0,0.0001986183352843396,1.0,1.0,0.0,2.0,-0.4988217547858501,-0.4786371999548433,0.02018455483100686,0.3059642860470771,-3.089936354138826,16,6,position_exit,16.505194332461855,atr_48,0.0001986183352843396,-0.4786371999548433,-0.4988217547858501,0.3059642860470771,-3.089936354138826,0.0,,,,fractional_return,R,False,True,False,False,False,False,False,False,False,False,True,0.8047860408329273,-1.6303267326733,-1.6303267326733,3.089936354138826,0.6131035685539246,True
142,ETHUSD,short,2023-03-18 17:30:00,2023-03-18 17:30:00,2023-03-19 05:30:00,1790.0,1780.9499999999998,1790.0,1780.9499999999998,24,1.0,0.00482170501533874,0.004620843634982386,0.0001,0.00010086138035635414,0.0,0.00020086138035635415,1.0,1.0,0.0,2.0,0.579718310433343,0.6035953416269846,0.023877031193641565,2.374363995792283,-1.0371168577126402,12,6,position_exit,14.993488809250925,atr_48,0.00020086138035635415,0.6035953416269846,0.579718310433343,2.374363995792283,-1.0371168577126402,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.79464568535894,0.24415730337079228,0.24415730337079228,1.0371168577126402,0.39998307824134827,True
143,ETHUSD,short,2023-03-20 07:00:00,2023-03-20 07:00:00,2023-03-20 19:00:00,1774.75,1751.9,1774.75,1751.9,24,1.0,0.012449947914985549,0.012248442824446482,0.0001,0.00010150509053906695,0.0,0.00020150509053906696,1.0,1.0,0.0,2.0,1.658642181339544,1.6848139410051803,0.026171759665636375,2.0424221516780467,-2.477450696620312,24,2,position_exit,13.56232842326039,atr_48,0.00020150509053906696,1.6848139410051803,1.658642181339544,2.0424221516780467,-2.477450696620312,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,0.38377997033850275,0.8120956678700383,0.8120956678700383,2.477450696620312,0.40818658471107483,True
144,ETHUSD,long,2023-03-23 16:00:00,2023-03-23 16:00:00,2023-03-24 04:00:00,1830.25,1814.45,1830.25,1814.45,24,1.0,-0.008632700450757813,-0.00883101043409329,0.0001,9.830998333547622e-05,0.0,0.00019830998333547623,1.0,1.0,0.0,2.0,-1.3161221211626246,-1.286320994576255,0.029801126586369596,0.42334615011370913,-2.7069729790924435,2,6,position_exit,12.283092685745094,atr_48,0.00019830998333547623,-1.286320994576255,-1.3161221211626246,0.42334615011370913,-2.7069729790924435,0.0,,,,fractional_return,R,False,True,False,False,False,False,False,False,False,False,True,1.7394682712763339,-3.108855769230733,-3.108855769230733,2.7069729790924435,0.6390929818153381,True
